id,Predicted
136517,419201.6
3548,214269.1
54550,365508.5
172377,773440.4
110543,378736.9
166201,447391.6
73305,415606.6
141297,664681.4
3405,378464.1
170274,503975.1
13800,326186.8
169165,561471.9
65517,568625.0
121389,421321.4
127678,513289.0
154559,492345.7
26402,242831.3
12866,359136.8
54891,270475.9
99468,353320.4
46190,459426.2
123937,416403.3
93757,555836.1
86446,671755.9
176445,743334.6
148166,414880.7
161888,619538.3
114729,398084.1
117794,657576.4
85180,429493.7
168268,480640.2
71606,468066.6
41447,357900.4
110225,333325.5
37685,333919.2
90001,469985.7
30142,317193.2
156820,483115.0
55645,432826.8
16038,420116.4
181961,645727.1
104030,460070.4
52291,354711.1
170120,442448.5
139290,335556.8
102682,439160.6
3932,283380.2
18925,274632.4
16002,290027.2
125739,402495.0
15340,275566.9
36074,358243.1
163327,414611.4
173159,560831.8
67095,694115.5
113015,466390.9
117227,326792.0
50095,348356.0
2279,315500.0
24050,276029.9
167972,467822.2
8701,267103.2
114548,333198.5
35132,310719.5
93181,431319.2
110196,395776.9
70703,859370.6
51764,311616.9
174798,751551.0
135276,379970.0
70642,753097.3
109895,448252.3
168145,541181.6
23834,315689.8
165841,477712.0
177848,633448.8
76192,530278.0
48788,282426.0
183043,743055.2
74811,446566.9
103920,489247.9
176527,765546.2
94038,482208.5
177020,665041.8
150426,472297.1
116514,414927.6
78230,561956.2
5142,220531.1
75536,443423.8
13910,356608.7
123264,420369.9
30629,338660.9
165519,448861.8
33641,321098.1
48578,412775.7
160183,446091.6
8497,312996.6
148246,594931.4
407,246862.3
12338,277645.3
184052,869224.3
40106,387052.0
122225,330114.2
162927,394001.8
45870,254241.0
180610,523290.3
31611,388921.1
84703,382098.2
16650,324626.3
122992,475077.6
4416,335490.3
135981,368490.6
85586,412558.2
133749,480239.8
52271,308117.9
145263,340939.4
56695,336733.1
151505,360277.9
173821,467201.0
85070,325352.6
2529,200512.5
15972,497245.0
4405,267232.2
115252,412571.6
38344,284287.6
61374,457214.0
40884,308240.0
129564,568466.2
184500,765394.7
31911,398050.6
114384,498552.9
175174,778313.8
94948,415101.1
130605,451686.3
146479,499476.1
4772,334060.0
52010,386178.4
151987,352726.5
84116,491372.4
50807,284193.2
116197,416118.3
119063,476506.6
6115,338614.6
153490,580133.7
185170,683345.6
17855,432039.6
111619,456478.8
144007,459580.7
165272,547259.1
12593,282770.6
179429,597893.0
63871,295848.7
122611,698639.0
130512,377833.7
182992,697784.8
160987,466780.1
145469,429968.5
78435,516098.6
146383,493352.1
37006,307559.9
15320,314692.2
159336,465015.7
82824,348022.3
88962,471078.9
140956,432259.3
110830,520391.5
31039,342303.9
174425,545248.2
11904,295903.4
153755,435035.1
83672,459411.7
170338,508413.4
159441,526418.6
38559,218630.6
153425,387324.5
45356,310518.9
124079,818532.1
46892,218797.5
155099,534273.2
863,300831.5
24590,259084.5
120823,463829.9
42763,217696.2
17197,286271.3
104852,349521.9
14870,346190.6
3943,328047.0
60576,256412.3
24605,327243.9
68087,446653.9
119774,418368.7
21079,369890.6
70830,425804.7
176892,543220.7
92562,431189.2
63868,295848.7
120898,519991.0
66882,380187.1
106701,425518.0
128025,849901.4
183631,542755.5
74246,340776.2
58578,497463.1
160351,444174.7
73765,505818.4
107417,450312.9
146884,479122.6
87593,382099.8
155232,375297.2
33752,364015.8
102706,478583.8
123167,354123.2
41574,287045.4
128815,524410.7
129883,409945.2
177719,677968.8
73007,454515.8
34220,324283.7
150294,642469.9
65163,355914.1
45760,252239.9
65057,390431.6
139277,446560.9
36985,321921.7
151823,382443.0
153488,457914.6
45592,316296.9
55449,940310.8
95244,393523.4
121453,380160.3
178356,575604.3
72789,547478.3
35044,320016.0
147493,410025.2
20808,314297.5
175158,737230.2
15144,262932.5
28266,466352.0
17691,293223.6
84155,668378.5
49520,358949.9
156485,574696.1
93823,684224.5
167254,673469.9
124629,678739.3
123250,327230.9
74437,393450.6
147491,401228.9
152462,361108.6
41625,333427.9
4897,223531.9
139124,729139.7
16974,317131.6
153009,366754.5
38371,274641.4
167843,846999.7
37391,689709.9
174353,705901.6
15981,268739.1
100440,606891.0
161460,554022.6
113209,430525.0
47236,275679.3
141312,657911.7
109907,410571.4
88128,559581.0
77956,368976.9
137757,365948.6
105149,446842.8
102460,400283.8
109147,509919.6
94632,885310.6
13123,419128.7
52557,288538.5
100134,555610.8
157600,599339.9
150242,425061.9
143301,898991.3
125900,745251.7
1437,313129.5
75429,484033.7
122093,316647.2
1723,428507.7
51451,224021.7
165000,507289.5
61143,323441.0
35323,334811.5
70374,384990.9
35883,278507.6
18416,409381.3
68100,342669.9
4040,351062.3
41007,279414.0
136415,441918.7
24094,287422.0
16246,302278.4
22864,415598.2
122453,397084.8
172094,564341.0
165139,584852.7
143728,495184.8
11127,288131.4
116828,583094.5
166631,530574.5
79857,452714.6
105359,444803.6
83907,417176.8
164004,562355.9
105701,535909.3
56890,613495.4
137263,484119.7
84978,576651.3
180701,819292.3
87509,717272.0
38563,212354.0
90844,418889.0
136149,518351.9
86816,409334.2
89454,341017.5
156349,372612.9
55970,308058.2
102091,387556.9
118798,360284.4
182798,649576.7
162911,408968.6
136773,527626.5
10212,314064.1
70372,372426.2
102721,551365.3
30287,296072.5
121199,440436.3
49048,317013.8
112095,584490.0
150212,420639.1
120247,366309.3
120803,386459.0
90784,452474.4
130597,516921.8
40981,333936.1
13482,363531.7
56466,319392.8
91514,337989.6
65750,594802.3
185723,664110.8
13570,475917.6
106024,643318.8
37033,408845.3
26180,370985.9
114799,406312.7
118371,418145.7
165463,467373.8
137571,565346.2
82354,434086.6
59508,590327.2
2281,301289.5
79720,835713.8
60417,409622.7
55422,393402.1
73988,714685.4
77895,431941.8
61754,779648.4
48416,337797.8
165964,462589.0
89352,370149.9
120891,421182.2
113457,644795.7
154656,388984.6
389,253323.4
183408,629725.3
27939,336462.1
41084,327861.3
138245,468575.3
65646,446363.4
25187,303570.7
143247,769028.3
127906,576217.5
61113,429379.5
184336,1010027.6
53201,461204.8
185431,727044.9
118674,385270.1
70067,773436.7
151665,467367.9
105139,465701.0
185518,710016.2
149729,581471.9
80983,486231.2
20763,282790.8
152667,405885.4
83923,476200.3
39790,249067.2
121731,580959.1
15319,258345.2
97378,515388.0
70702,820794.9
4238,499177.9
11914,354246.5
51079,331537.6
126760,320163.6
88818,515095.2
119472,502974.9
102020,338232.1
103617,488007.0
154371,481236.2
5952,285336.7
42723,277090.2
132199,413731.1
150195,442466.2
10731,278059.8
183187,881845.3
17173,392454.8
153767,749475.1
47004,279604.3
79531,523886.9
94126,365450.3
146599,541621.7
8005,312248.0
60019,370013.4
154309,582350.5
45891,269158.3
52627,454038.7
88623,387425.8
117673,431765.9
80864,368046.1
59207,430383.0
139649,417611.7
122954,417553.0
59100,377808.5
28407,628372.0
11785,395154.5
59241,280895.0
149828,557574.2
139197,347613.5
55306,309247.9
86069,519869.2
73517,487094.1
6010,316905.1
182045,722495.4
178657,563442.1
157542,488722.5
134284,555672.9
58567,536480.1
99854,637179.2
148883,404897.8
137456,481058.8
157556,454422.1
161009,437636.9
142928,539402.5
168950,429119.7
55851,447975.6
179790,592108.8
51403,353612.3
114851,346750.5
34384,332828.4
82551,500411.8
163422,453006.1
16764,336432.0
76605,296746.1
1576,255025.7
172616,454841.2
27924,331532.7
35642,336935.7
65945,749448.0
90794,490218.9
161186,430982.9
176288,934147.6
155503,667882.0
2070,307894.1
85991,622833.6
85587,400618.5
26055,332651.1
23567,342848.3
170748,381211.5
120697,389229.4
171509,504026.2
136403,449916.0
65472,397459.0
176640,586521.3
100877,323703.3
123372,573547.9
72592,392681.1
75467,533293.2
131077,456506.1
18636,294337.7
34878,364910.9
182050,722271.7
81713,419814.1
88114,369122.8
183680,796862.4
119769,382876.3
2538,200322.6
162408,387205.9
124059,579836.6
68262,298933.9
97387,402110.2
173969,771062.1
132639,382280.6
180226,674144.0
29532,293079.1
149613,845641.8
168898,532759.2
74432,355632.3
115266,445345.6
44673,287796.6
94891,361375.3
160571,480825.4
21954,285762.4
115718,832586.3
110118,383340.3
136150,524094.2
63560,413526.2
173706,555252.1
106255,623393.9
96375,387039.9
166870,473753.4
58418,327450.5
59134,266412.1
138395,395946.3
35298,370430.6
174316,964634.2
66938,420344.0
99056,377249.1
143876,418085.7
135497,370978.9
109343,416750.3
57683,340093.5
88991,445968.2
114924,480114.6
5769,350721.3
110078,453071.6
100453,636161.4
56889,583842.5
128581,539059.7
3034,395790.8
39136,437830.9
44114,319483.3
108845,404234.2
85984,690180.2
117729,659914.8
121822,459128.8
91689,374640.2
123308,389810.2
9898,303033.5
131117,339697.0
25353,340741.1
133190,458534.3
11833,298290.0
98962,460380.7
59557,299056.6
42130,318862.0
48954,366517.8
106725,452493.8
97257,565872.3
73560,391271.6
120248,406334.2
151457,449309.1
133840,365861.7
137185,373759.2
46208,315989.3
11445,331391.3
55209,416879.4
56820,412131.6
38146,289180.1
132901,392211.7
181568,578737.3
70603,1067078.7
114794,364949.1
13355,350430.3
99336,334071.1
62060,511868.8
145014,406766.7
111582,435462.1
185312,603739.1
150339,464557.0
106133,433006.7
89232,798376.9
20226,240676.9
114741,408247.6
182822,700684.3
120044,595802.4
43809,507578.2
125107,438109.4
179467,597361.7
42015,434437.2
105898,634883.1
23155,392773.7
177458,497267.0
26620,294665.4
125077,420983.1
149651,403865.1
35069,286957.7
11548,314611.0
112373,533527.0
10818,322605.8
145194,462094.8
3854,334839.1
93782,686190.9
128716,893822.7
82363,366479.2
18752,331725.7
116930,509525.4
133517,483624.2
53143,421752.0
60962,408825.5
1537,261307.7
115099,452521.7
42045,384895.0
143194,492042.1
77026,436920.4
67736,414559.6
107682,395289.8
82319,442038.9
112686,403070.2
6950,394315.3
33567,308114.0
8426,345463.3
51028,342546.2
89081,462007.1
140145,437786.6
13077,375392.2
88035,391890.4
78386,619814.6
131499,377500.1
48896,359217.3
69286,583558.8
99433,453824.0
185108,580243.5
149899,394333.5
27046,284311.1
31282,346448.2
52435,335801.0
162636,436916.4
71766,496828.1
65097,395262.6
155266,486698.1
185888,652195.7
170825,581801.8
100423,754278.9
60153,374190.2
24351,411966.2
89437,356626.1
130653,360448.1
20843,349170.1
157924,428262.3
11232,315043.2
37418,440246.3
64279,362154.9
60584,259668.1
97088,363367.9
75359,527261.6
83772,519958.2
97090,377880.4
46161,313241.4
121663,501021.9
4205,285535.5
109941,360042.8
35386,321220.7
156661,667622.1
123560,438799.7
48951,326504.1
23965,286424.2
156828,569892.7
129238,373473.7
39508,339905.8
160038,527804.9
112985,452340.4
147834,406187.3
43028,283377.8
47047,366044.4
136653,509698.2
156996,382068.7
70108,371970.1
173848,432021.3
35168,376456.8
89669,382073.9
60867,393080.9
173525,528412.9
183607,646442.2
63608,395705.5
158580,444855.1
120972,734640.5
75636,434011.8
155678,382167.3
102159,533827.5
43158,314929.0
82893,323560.8
74610,533467.7
40140,279960.2
116644,326659.3
92747,570041.6
54363,396582.2
145381,521596.8
33524,307218.9
9617,381583.2
116372,540197.5
97285,357474.1
34633,418944.0
148708,543685.0
74068,689082.1
173830,588058.2
7894,300354.0
103418,440225.6
108249,350675.2
142195,430803.4
109457,707422.6
131502,391329.7
106216,483605.1
24314,338445.0
176045,560139.1
6838,307337.6
151314,586154.8
39614,262671.0
105165,316220.9
3950,446116.4
84840,431042.8
119142,657326.4
49879,263593.1
59024,600805.4
2397,325543.5
42677,218525.4
125932,516682.3
138909,451607.1
12538,287192.1
57056,446671.6
172484,525926.6
26693,270196.0
88899,478603.0
72586,426442.3
126813,379228.3
28811,473975.3
16389,282484.3
139667,441153.2
68829,443827.5
126132,586006.1
45854,951045.1
50501,316114.3
124277,414348.9
80177,437211.1
14998,310406.5
169354,546997.3
113759,386838.1
33117,307374.7
15883,354121.2
89206,707272.4
97635,541622.4
58533,304577.3
156204,488800.2
41850,687043.1
122019,459462.7
5611,303397.7
92136,420509.6
90673,428675.9
62277,384048.3
77923,366665.8
162302,536312.4
6594,356427.9
24693,265916.2
38385,327356.1
116237,420087.8
62271,269594.5
14001,320532.1
1567,281323.8
61568,788730.4
151091,369587.0
16492,288422.4
12128,270349.2
184854,710987.7
5048,297709.3
171148,486578.2
36943,375971.0
130223,484765.5
141747,478954.0
120919,833107.4
162746,398156.3
132729,459724.8
57706,253934.4
103531,393298.2
135376,628525.7
28483,302386.6
159949,470923.2
117975,420648.8
6968,333966.3
116258,516102.8
15522,335998.8
100319,900112.3
55752,400402.6
10104,329830.7
81581,461246.3
17634,341142.4
48493,413360.3
75803,359635.0
179092,830642.9
149557,474381.2
110723,354137.4
54531,394934.6
14388,352008.8
92841,589719.5
117527,367384.5
94708,377431.7
90978,412444.9
39034,417489.7
63771,293478.5
119862,361486.1
140307,531341.9
173055,556615.4
60312,280564.2
140948,404459.3
68665,377929.4
53273,335208.2
73695,443531.3
39732,324488.3
108381,403578.1
28833,329616.3
4652,291542.4
12326,246329.3
58295,308146.8
54735,235780.0
55781,331421.2
185759,910300.7
141955,429220.0
50027,410242.7
137553,515805.4
158843,436076.7
76408,314160.1
101394,490444.5
127046,347263.8
170057,471338.4
163871,400076.1
80499,378369.5
100252,512291.3
46520,328752.3
80968,364354.4
22783,332268.9
119958,455450.3
95692,455589.9
59418,306115.9
115062,294630.4
154587,508784.5
71698,416393.0
170344,548766.8
88585,409426.5
145392,395789.1
180979,723066.9
74716,445586.8
64070,257024.1
166071,729370.2
165848,459489.2
185782,576494.1
134557,450180.6
29789,388521.2
148195,547762.5
10467,350395.1
51642,383222.4
178810,697035.7
162477,491798.9
44481,355365.3
18944,275476.0
42036,413129.2
106197,395441.2
8706,278358.2
93484,814292.5
78193,643146.3
70753,958417.0
175868,581348.6
143981,496228.8
41404,304119.5
36015,296045.7
135516,468199.9
108910,441568.6
144886,558362.0
120965,654644.0
92906,498775.8
10308,395729.6
147357,476875.1
125835,603411.9
96597,760344.6
55714,316827.8
43445,646187.8
18885,408853.4
24460,405697.7
135636,311976.3
65425,485479.2
80035,350856.3
757,256207.9
55794,252774.0
75583,614345.2
140803,418993.0
127464,836388.3
147427,653971.0
76745,343692.7
81873,536723.7
60088,449462.7
118077,378753.2
133032,527987.2
39353,403180.3
6924,310656.2
177790,867702.4
14460,333651.9
135018,677779.5
25086,290501.8
151866,396575.9
14091,346753.6
41468,282195.0
23780,375320.2
163943,506138.0
39954,267078.8
91298,307913.9
133022,485544.6
112905,371311.7
3031,372778.8
108858,495550.1
182918,761078.8
75250,450798.8
15001,322325.6
149777,335881.3
129443,368278.5
141931,389564.7
87580,497658.0
167133,737940.6
169711,450470.8
124770,473908.6
125309,311103.7
51851,307825.7
2348,313948.8
34073,527832.4
168660,570087.1
62854,328569.9
149232,428217.8
140562,432153.3
67157,332462.8
17827,382056.6
114840,417925.1
172309,724549.8
107561,344112.9
30543,313799.2
120787,487822.2
143533,396015.6
162152,460854.3
37727,284796.6
11635,300411.2
66434,361001.0
48553,334262.0
128970,488501.4
115565,368046.5
140365,460227.9
174671,601657.7
48780,268667.6
79106,570508.0
45706,382754.1
135239,459867.2
115815,451908.2
153519,548764.3
158283,464888.7
6225,300003.6
87176,342345.1
180752,715802.0
151522,323897.3
69449,452434.2
12502,274466.4
89191,459436.9
125287,361131.0
17304,316640.0
30165,283924.9
17058,349695.1
20663,360939.8
109423,446104.8
183758,822099.2
98698,434235.5
141522,426680.1
41242,321980.0
178038,767422.5
166648,530365.5
120887,477404.2
26966,338523.3
12628,278970.1
135087,283934.4
95146,549269.2
174928,612712.8
82043,399832.9
139309,385523.1
48112,311108.9
145389,332381.9
2330,252103.3
49804,322882.0
20406,245389.3
42151,324001.2
69480,391735.8
23160,313495.7
26454,256093.3
128761,685471.0
144239,1025918.4
126088,707899.1
23456,290356.2
147516,377310.8
141556,394189.8
117149,469769.9
136679,451717.5
143219,456430.7
162607,531061.3
92982,324231.7
36666,308362.9
94173,378899.2
79979,385656.6
132543,308979.9
59606,396481.8
70517,686590.1
47091,534672.8
94677,613088.3
85329,385275.2
64360,358773.4
160420,464394.5
140304,561809.7
172954,714491.5
11743,352968.7
114247,540588.8
32808,330141.1
123342,502798.0
122387,485868.9
26683,575017.6
102950,343205.6
95830,435635.1
83132,471744.8
38337,276141.0
140743,593650.5
32512,263899.4
122599,746059.3
112692,423863.6
21383,338916.1
21297,320790.4
46777,377345.0
73057,459392.7
44704,432525.4
85546,757673.4
22898,343607.4
48797,358363.1
124183,378585.6
17694,282783.8
123128,628900.0
49066,393063.0
13485,396494.4
18646,332995.1
106303,329779.1
35390,327314.9
122473,381465.3
170759,429002.9
62306,403980.0
35538,243743.3
63498,373735.4
170330,533695.1
98863,392173.1
58938,466946.8
106681,470712.9
155115,606943.6
17785,337034.8
146081,426175.1
57607,2613492.1
71097,315080.1
159696,505612.6
22632,224560.6
141299,645511.8
160208,472682.5
172371,627681.1
116818,550097.1
34768,662238.3
49076,286057.5
155430,594818.2
20501,380049.0
55868,276846.5
129928,509796.1
39224,362307.2
154624,518794.4
61781,1071789.6
31249,368840.2
17040,395157.9
35963,301657.3
180784,622201.4
34727,320087.1
143470,378922.3
183976,583378.0
23846,311878.1
119386,414481.9
115579,468811.7
139728,406828.4
80206,480545.0
8611,315018.1
54214,291764.5
73141,508016.8
690,317592.2
126244,461543.7
127754,417221.6
89333,373056.1
109703,409294.4
7721,310910.2
41833,483277.1
67293,309542.9
53559,319763.9
184968,595517.7
81858,460799.3
23985,308600.7
2531,200512.5
14703,295167.5
70654,868908.2
54700,271681.7
167463,438806.5
123163,465851.8
14522,278296.1
132870,315979.1
78370,1049500.2
19284,394059.9
55641,446878.0
8410,298731.7
47728,343814.3
174934,723458.9
36564,296405.7
10425,348537.6
171874,510639.7
70271,606192.4
18553,382465.6
139490,317657.1
142955,440243.3
51587,469087.1
185419,697511.3
95587,496365.5
41295,309829.7
156130,371051.8
127108,522099.2
128230,327811.9
113041,450383.0
87214,457231.1
128090,309396.4
54861,337893.9
124982,520355.7
32927,405147.6
6370,292785.4
31493,350561.3
39851,259165.0
168290,589994.2
163389,488608.4
173333,858702.5
182842,614465.9
162403,585228.6
162906,401630.3
4370,284552.9
99824,635332.5
122276,395852.3
115627,432410.4
100926,356446.5
124231,425203.9
8122,346785.8
69907,779552.9
135366,449731.8
31141,300283.6
152814,381843.8
108186,378540.1
17263,278899.0
16361,344887.5
17469,296719.4
13997,295407.7
85116,344490.0
52002,327760.9
8580,438980.8
64409,745703.2
124462,1013208.6
13072,340242.0
65226,315329.4
76619,340115.3
74980,388233.4
54150,272000.1
11433,321130.2
41386,271126.5
57134,296495.9
21320,323009.9
138377,412067.6
134000,356616.4
136314,486210.6
132658,487530.8
148504,479356.6
113805,427392.8
71799,566429.1
32066,345838.1
121220,469375.2
150491,441827.4
101987,333407.3
163498,381224.1
122615,500396.8
61283,316851.1
135201,364631.4
133787,461887.0
109922,346911.6
51170,325833.0
157859,446979.5
94585,335768.2
101844,370303.6
173185,776723.4
131777,421134.1
109162,491998.6
103942,431549.7
43501,438244.6
75240,521959.0
110336,414579.9
118299,415676.8
166359,576756.6
120457,510926.6
3094,407860.0
155293,526589.4
10951,303302.3
121200,480578.7
143054,337811.0
97372,442763.0
59141,255345.6
61052,295796.3
40404,379134.3
49032,312429.1
32575,244886.7
125229,367745.3
97333,388313.3
4580,256165.3
105966,467586.4
140255,478260.0
43504,305928.3
54261,361069.5
65456,297071.7
170191,394072.5
23980,344308.5
98610,353583.9
12642,322121.5
1282,217315.2
42912,278813.1
109512,345167.6
36262,336846.1
54222,271775.6
165133,605458.6
117970,428390.0
22526,304956.9
32248,380971.4
105368,540234.6
22934,379637.1
128556,435210.5
134274,385157.1
48960,409158.2
72512,450347.4
77648,393451.1
174251,703577.6
182787,686767.6
79221,401489.3
154171,335512.8
181466,775764.9
87245,380409.7
93102,458738.3
217,389770.3
83879,437193.8
4817,224945.7
5685,334503.8
160664,431967.2
123684,345545.2
126264,582127.8
127201,365409.6
145933,713494.4
16588,396809.1
83630,516331.2
49795,286025.6
46883,206341.7
119346,325340.4
129519,424030.0
129528,488688.7
108824,408188.4
70038,673870.1
120369,489679.3
91631,465133.8
166272,479599.8
84755,374328.0
90451,518252.1
18202,349487.2
114005,509427.4
143614,560562.3
96412,484094.0
99745,387227.1
142779,381595.4
181274,637719.8
74993,437228.3
74646,376874.5
35363,304859.3
133592,491799.9
154884,400929.0
139442,353966.4
3458,330981.5
162355,624323.2
6417,398642.9
52841,449916.0
72474,395068.9
164641,756659.8
172368,697296.4
73442,441797.6
7897,309231.6
143503,389378.7
153824,413147.0
26384,282251.8
52564,282782.2
97261,389068.7
168848,407897.1
146083,416926.0
150065,501711.9
107354,471560.8
59556,299056.6
43474,410648.4
32720,387746.9
135382,546301.7
81628,436553.0
147056,441431.7
182593,746846.9
9883,503107.3
146445,497823.2
1625,324285.2
70542,421549.5
7477,357643.5
102267,482654.4
180772,567742.3
75658,437886.1
4189,293822.1
115293,400925.8
165975,462450.7
43160,335136.4
131325,468318.6
65388,385306.1
18201,349487.2
135522,542201.2
2779,312886.0
107294,405144.7
76005,397070.2
111328,350643.7
6427,294077.3
109962,379724.8
135768,538111.9
141042,327991.6
126733,346404.0
61829,292383.4
126664,367079.8
119597,537963.1
133093,509054.1
121222,446264.4
124198,419160.7
58052,388366.5
24006,269081.5
91396,425071.0
48520,339041.6
28978,410039.1
31698,489321.5
55460,956612.7
88172,441005.7
22328,297560.9
80947,332524.5
166967,606725.1
138173,335872.4
134965,497993.1
22773,340145.6
134721,517103.5
184039,685114.8
151616,656952.7
1002,267278.8
157526,345101.4
87064,345132.0
59001,504735.2
52852,574408.1
66552,727643.3
116609,367243.9
42238,452348.3
22918,298856.1
104313,450971.3
59364,419648.6
95083,450404.5
123389,529028.0
143467,387334.4
125146,293254.9
77773,362028.7
12729,381676.4
91788,313719.1
59498,443556.9
79553,568424.2
55894,333903.2
89874,489256.9
133507,389944.7
147804,376055.9
53292,351733.5
31208,379225.9
25462,336064.4
166087,696984.0
18313,403983.4
45563,325364.6
47037,287287.3
165340,522690.7
79899,362894.4
2107,351793.3
68650,366426.1
141550,395251.0
57483,293870.5
68149,297583.2
184165,618076.6
33242,277026.6
82484,384185.8
27349,302075.7
178767,733411.1
171182,567767.7
6125,315855.6
84386,310236.0
3218,345819.5
102855,610764.3
154489,493232.5
156166,520893.5
84383,335837.2
139184,287989.0
154768,536556.3
483,309667.3
63576,727748.2
85817,497537.8
74550,407720.4
6846,335723.0
33514,328512.4
1931,302545.4
102915,716206.6
184315,533001.9
136362,423368.5
184202,567851.6
152459,339607.1
92827,673426.9
166549,505682.8
107959,504114.8
42159,398990.8
109219,560920.1
128705,867498.3
109103,429812.7
59039,402078.0
116412,489945.2
38303,318716.2
122904,1207991.1
79799,385873.5
29100,311324.5
124346,537699.0
17474,279408.7
101967,432750.3
154355,525614.7
46817,368904.8
23256,404358.7
65734,423073.6
103520,445630.0
7950,292624.8
95779,539058.0
53575,300600.8
46378,406615.2
91168,755774.5
22732,214087.2
26638,341443.8
177776,738226.8
74319,432102.9
168838,569204.6
96052,496255.6
172603,744601.6
85545,744388.1
11624,305547.8
122448,417751.2
42550,390673.5
59851,412492.9
159165,572877.5
178548,664741.4
159342,408827.2
103047,408591.4
2049,308404.7
48195,402254.3
162163,494406.3
141635,488822.0
120094,478648.9
181582,516299.3
129903,425436.8
115315,348519.0
78388,656307.6
121607,474978.0
5545,389486.3
135025,679981.2
18960,301054.8
150566,517866.5
90836,449425.9
61703,827242.9
5011,230681.0
56398,383961.3
102676,377626.0
138262,524543.3
153808,404190.6
168757,552601.2
147232,464546.8
33962,373621.9
147290,460961.7
27787,283008.0
94523,338986.4
2546,197658.3
144131,437333.4
175739,728800.8
178425,540117.9
80779,336810.6
32445,350898.2
21465,418764.1
134113,508374.7
182989,689126.2
21848,429242.9
100675,474738.6
5825,302713.1
15432,271175.4
30552,301026.4
157437,492775.5
60374,469841.0
165836,489815.5
110725,327366.0
133363,412482.7
56315,780642.8
86274,704595.3
57368,796063.1
53780,423184.7
122279,382573.3
80101,324928.5
10614,271265.5
174204,612186.1
174158,647302.3
160139,465935.1
145828,581280.7
68995,396853.4
165940,427066.6
99307,349452.4
70498,460866.7
169247,532309.9
179831,611013.3
179112,770898.8
112625,500782.3
178851,555945.3
136614,441545.8
105820,666059.1
91077,581284.2
176090,678116.8
81879,471279.2
63527,380569.8
99742,397893.4
111288,423897.6
86351,924117.4
55594,466249.3
74796,406034.3
125394,461051.5
18583,381383.5
141022,600708.4
127332,509432.8
115341,430063.0
24978,347929.2
158825,461737.9
35364,281030.0
167492,529608.3
21965,342914.1
83030,516436.9
96822,586543.8
81733,500933.7
63699,435153.1
184831,607591.4
78238,675548.6
102605,450622.1
112807,547618.1
44091,346107.1
97597,454732.1
17938,334357.8
74325,412802.3
170846,504529.3
75466,533293.2
169334,513545.2
83167,464146.4
64730,384551.4
55143,278166.1
176894,592476.5
28292,329003.4
146675,388012.6
171024,444134.6
148884,473073.9
122244,458300.7
17754,314202.3
101251,377889.7
155193,867272.5
32193,298107.5
22563,236732.9
94751,425204.0
19729,257183.7
107631,499921.7
157103,383796.8
153146,424785.8
124376,464430.2
152359,482588.4
146266,582396.7
107591,378223.9
65449,377293.3
46364,341200.7
175396,646653.2
78745,409454.5
78847,507742.7
12199,228818.5
138274,467617.8
155733,560281.2
165356,734568.5
103734,419105.4
149030,449277.8
133758,499365.3
135678,571207.7
147315,421325.1
55245,302808.4
27333,258301.5
21556,402826.0
80984,498467.0
171076,541150.8
141694,561251.3
11951,236521.2
28779,373373.1
10015,386378.1
134708,416946.0
121034,395814.8
172915,882751.3
183149,690736.2
47815,397453.2
109072,460100.2
82979,408332.2
57396,402505.7
26158,447577.3
5056,268087.5
148218,372047.1
123555,385083.8
75174,452669.6
14644,235288.0
182380,563312.0
95748,378143.3
115939,573400.7
143779,419420.6
67629,776491.0
118439,349211.6
127323,463692.5
138753,345770.8
169219,561605.3
145070,403499.4
133478,371097.0
128640,561900.3
116322,425353.1
1881,243484.3
104961,337638.1
31245,342185.2
106890,682879.1
168723,547965.6
138769,492830.1
163502,499665.2
792,256987.2
30,238751.8
175159,739940.9
73210,393116.4
184357,637197.8
163282,452422.2
159241,478121.4
138826,405327.4
5728,293066.8
30207,347200.3
109581,404445.6
2079,313283.3
119763,354306.4
101665,509184.5
134755,469007.5
7217,301423.0
31000,276913.7
4747,239180.7
66359,351184.5
5900,328217.6
34023,373599.8
69939,822343.9
54440,275949.1
14947,322467.5
11693,329769.6
48277,450980.6
184382,649667.3
7527,300769.1
41926,283249.5
129554,497601.4
165028,657264.3
74782,429965.1
108056,359640.4
175216,776233.1
71231,382658.6
123303,372394.6
154908,441229.8
155537,458956.6
131352,305957.3
13397,367975.1
35294,353400.1
145185,1072875.5
161670,551317.7
30346,339008.9
177760,766122.7
108305,390416.9
84273,666217.1
145548,511417.6
51988,302321.4
117471,576475.4
159708,396057.8
5107,233994.4
147837,398624.5
147248,489904.3
144206,589349.7
38039,602451.4
27541,333617.9
80441,488449.7
15719,299360.0
163394,427288.7
19618,328932.9
154795,392856.8
130585,385182.0
68477,399268.5
179465,631222.0
37092,330815.4
93739,529863.9
167761,791249.6
28236,336252.4
70059,649007.4
73329,535590.2
80228,515126.6
23173,362938.8
29764,270060.0
21030,412748.0
125098,497857.4
39774,318683.6
44718,310415.5
40890,342492.1
143633,365506.9
184248,520429.9
1816,419963.8
40310,303542.1
97431,399292.5
131812,575349.5
5015,239197.3
62454,297352.8
3140,380392.6
30398,334509.2
127561,415924.8
110338,405796.4
5438,331110.7
43786,333748.3
140707,360529.7
48374,427669.2
183118,721002.6
154487,427372.6
38185,332758.8
107492,357534.7
113631,495660.2
6597,332491.3
109888,373503.9
